PROFUNDIDADE_M,GR_AUSENTE_ORIGINAL,GR_INVALIDO_FISICO,GR_EXTREMO_IQR,GR_INTERPOLADO,RT_AUSENTE_ORIGINAL,RT_INVALIDO_FISICO,RT_EXTREMO_IQR,RT_INTERPOLADO,NPHI_AUSENTE_ORIGINAL,NPHI_INVALIDO_FISICO,NPHI_EXTREMO_IQR,NPHI_INTERPOLADO,RHOB_AUSENTE_ORIGINAL,RHOB_INVALIDO_FISICO,RHOB_EXTREMO_IQR,RHOB_INTERPOLADO
3307.9800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3308.1320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3308.2840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3308.4360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3308.5880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3308.7400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3308.8920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3309.0440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3309.1960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3309.3480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3309.5000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3309.6520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3309.8040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3309.9560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3310.1080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3310.2600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3310.4120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3310.5640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3310.7160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3310.8680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3311.0200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3311.1720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3311.3240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3311.4760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3311.6280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3311.7800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3311.9320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3312.0840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3312.2360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3312.3880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3312.5400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3312.6920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3312.8440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3312.9960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3313.1480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3313.3000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3313.4520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3313.6040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3313.7560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3313.9080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3314.0600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3314.2120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3314.3640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3314.5160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3314.6680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3314.8200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3314.9720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3315.1240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3315.2760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3315.4280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3315.5800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3315.7320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3315.8840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3316.0360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3316.1880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3316.3400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3316.4920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3316.6440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3316.7960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3316.9480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3317.1000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3317.2520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3317.4040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3317.5560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3317.7080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3317.8600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3318.0120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3318.1640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3318.3160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3318.4680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3318.6200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3318.7720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3318.9240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3319.0760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3319.2280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3319.3800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3319.5320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3319.6840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3319.8360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3319.9880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3320.1400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3320.2920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3320.4440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3320.5960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3320.7480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3320.9000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3321.0520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3321.2040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3321.3560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3321.5080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3321.6600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3321.8120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3321.9640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3322.1160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3322.2680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3322.4200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3322.5720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3322.7240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3322.8760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3323.0280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3323.1800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3323.3320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3323.4840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3323.6360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3323.7880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3323.9400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3324.0920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3324.2440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3324.3960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3324.5480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3324.7000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3324.8520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3325.0040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3325.1560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3325.3080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3325.4600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3325.6120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3325.7640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3325.9160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3326.0680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3326.2200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3326.3720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3326.5240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3326.6760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3326.8280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3326.9800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3327.1320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3327.2840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3327.4360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3327.5880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3327.7400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3327.8920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3328.0440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3328.1960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3328.3480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3328.5000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3328.6520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3328.8040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3328.9560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3329.1080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3329.2600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3329.4120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3329.5640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3329.7160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3329.8680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3330.0200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3330.1720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3330.3240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3330.4760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3330.6280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3330.7800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3330.9320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3331.0840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3331.2360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3331.3880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3331.5400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3331.6920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3331.8440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3331.9960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3332.1480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3332.3000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3332.4520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3332.6040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3332.7560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3332.9080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3333.0600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3333.2120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3333.3640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3333.5160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3333.6680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3333.8200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3333.9720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3334.1240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3334.2760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3334.4280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3334.5800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3334.7320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3334.8840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3335.0360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3335.1880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3335.3400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3335.4920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3335.6440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3335.7960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3335.9480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3336.1000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3336.2520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3336.4040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3336.5560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3336.7080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3336.8600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3337.0120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3337.1640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3337.3160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3337.4680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3337.6200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3337.7720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3337.9240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3338.0760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3338.2280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3338.3800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3338.5320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3338.6840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3338.8360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3338.9880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3339.1400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3339.2920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3339.4440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3339.5960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3339.7480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3339.9000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340.0520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340.2040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340.3560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340.5080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340.6600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340.8120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340.9640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3341.1160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3341.2680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3341.4200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3341.5720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3341.7240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3341.8760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3342.0280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3342.1800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3342.3320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3342.4840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3342.6360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3342.7880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3342.9400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3343.0920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3343.2440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3343.3960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3343.5480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3343.7000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3343.8520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3344.0040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3344.1560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3344.3080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3344.4600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3344.6120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3344.7640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3344.9160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3345.0680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3345.2200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3345.3720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3345.5240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3345.6760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3345.8280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3345.9800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3346.1320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3346.2840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3346.4360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3346.5880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3346.7400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3346.8920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3347.0440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3347.1960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3347.3480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3347.5000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3347.6520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3347.8040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3347.9560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3348.1080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3348.2600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3348.4120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3348.5640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3348.7160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3348.8680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3349.0200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3349.1720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3349.3240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3349.4760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3349.6280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3349.7800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3349.9320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3350.0840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3350.2360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3350.3880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3350.5400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3350.6920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3350.8440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3350.9960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3351.1480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3351.3000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3351.4520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3351.6040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3351.7560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3351.9080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3352.0600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3352.2120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3352.3640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3352.5160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3352.6680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3352.8200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3352.9720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3353.1240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3353.2760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3353.4280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3353.5800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3353.7320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3353.8840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3354.0360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3354.1880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3354.3400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3354.4920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3354.6440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3354.7960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3354.9480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3355.1000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3355.2520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3355.4040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3355.5560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3355.7080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3355.8600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3356.0120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3356.1640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3356.3160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3356.4680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3356.6200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3356.7720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3356.9240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3357.0760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3357.2280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3357.3800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3357.5320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3357.6840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3357.8360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3357.9880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3358.1400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3358.2920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3358.4440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3358.5960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3358.7480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3358.9000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3359.0520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3359.2040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3359.3560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3359.5080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3359.6600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3359.8120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3359.9640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3360.1160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3360.2680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3360.4200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3360.5720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3360.7240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3360.8760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3361.0280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3361.1800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3361.3320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
