PROFUNDIDADE_M,GR,RT,NPHI,RHOB,CONFIANCA_FORCE,LITOLOGIA_CODIGO_FORCE,LITOLOGIA_REFERENCIA,VCL,PHIE,PHID,PHI_ND_EXEMPLO_SLIDE,SW_ARCHIE_BRUTA,SW,SW_ACIMA_1,SH,BVW,AVALIAVEL,POTENCIAL,CLASSE
3502.9960009,30.941503525,0.3256216645,0.2372283041,2.2585663795,1.0,30000.0,Arenito,0.007845862708333347,0.23536704339550066,0.23723249727272727,0.23723040068636364,2.3544946182766466,1.0,True,0.0,0.23536704339550066,True,False,Fora dos critérios
3503.1480009,32.089607239,0.2944540083,0.2224525064,2.2640693188,1.0,30000.0,Arenito,0.017413393658333356,0.21857885333577387,0.2338973825454546,0.2281749444727273,2.6661410481615437,1.0,True,0.0,0.21857885333577387,True,False,Fora dos critérios
3503.3000009,34.941421509,0.2761551142,0.211989224,2.2747597694,1.0,30000.0,Arenito,0.04117851257500001,0.2032598230737515,0.22741832157575745,0.21970377278787873,2.9605466691269116,1.0,True,0.0,0.2032598230737515,True,False,Fora dos critérios
3503.4520009,33.787776947,0.2792749107,0.2096999139,2.2772209644,1.0,30000.0,Arenito,0.031564807891666644,0.20308077640284747,0.22592668824242415,0.21781330107121208,2.9465595600344057,1.0,True,0.0,0.20308077640284747,True,False,Fora dos critérios
3503.6040009,32.842460632,0.312382251,0.2103247941,2.2784247398,1.0,30000.0,Arenito,0.023687171933333317,0.20534279454031035,0.22519712739393927,0.21776096074696963,2.7553537029234003,1.0,True,0.0,0.20534279454031035,True,False,Fora dos critérios
3503.7560009,33.014533997,0.3655475378,0.2227614224,2.2831733227,1.0,30000.0,Arenito,0.025121116641666674,0.217165406724626,0.22231919836363623,0.2225403103818181,2.4084488251697214,1.0,True,0.0,0.217165406724626,True,False,Fora dos critérios
3503.9080009,34.251068115,0.4188558161,0.2415815443,2.2868602276,1.0,30000.0,Arenito,0.03542556762500002,0.23302338096544842,0.22008471054545445,0.2308331274227272,2.096854160489908,1.0,True,0.0,0.23302338096544842,True,False,Fora dos critérios
3504.0600009,34.262607574,0.4712569714,0.247780472,2.2957994938,1.0,30000.0,Arenito,0.03552172978333334,0.2389788810280292,0.21466697345454533,0.23122372272727265,1.9275763215593393,1.0,True,0.0,0.2389788810280292,True,False,Fora dos critérios
3504.2120009,32.432567596,0.5224459171,0.2379195839,2.3059165478,1.0,30000.0,Arenito,0.02027139663333332,0.2330966216479255,0.2085354255757576,0.2232275047378788,1.8769095801627287,1.0,True,0.0,0.2330966216479255,True,False,Fora dos critérios
3504.3640009,31.339479446,0.5724945068,0.2230860591,2.3269996643,1.0,30000.0,Arenito,0.011162328716666654,0.22059589917622008,0.19575777921212106,0.20942191915606054,1.8945972531036273,1.0,True,0.0,0.22059589917622008,True,False,Fora dos critérios
3504.5160009,33.362293243,0.6294511557,0.2155106217,2.3573896885,1.0,30000.0,Arenito,0.028019110358333363,0.20947220580719464,0.17733958272727263,0.1964251022136363,1.9027975185381427,1.0,True,0.0,0.20947220580719464,True,False,Fora dos critérios
3504.6680009,33.715171814,0.7004980445,0.2008986175,2.3860845566,1.0,30000.0,Arenito,0.03095976511666668,0.19467884348993694,0.1599487535757574,0.1804236855378787,1.9407865722189908,1.0,True,0.0,0.19467884348993694,True,False,Fora dos critérios
3504.8200009,32.210708618,0.7670729756,0.1912827194,2.406532526,1.0,30000.0,Arenito,0.018422571816666653,0.1877587997645662,0.14755604484848486,0.16941938212424243,1.9230091837295276,1.0,True,0.0,0.1877587997645662,True,False,Fora dos critérios
3504.9720009,32.909366608,0.7960893512,0.1921296865,2.4010071754,1.0,30000.0,Arenito,0.024244721733333325,0.18747155571409493,0.150904742181818,0.171517214340909,1.890530591723088,1.0,True,0.0,0.18747155571409493,True,False,Fora dos critérios
3505.1240009,34.815044403,0.7328451276,0.2091397941,2.3782553673,1.0,30000.0,Arenito,0.040125370025000016,0.20074798247478517,0.16469371678787875,0.18691675544393938,1.8401054360769624,1.0,True,0.0,0.20074798247478517,True,False,Fora dos critérios
3505.2760009,39.493270874,0.6141224504,0.2147959173,2.3460326195,1.0,30000.0,Arenito,0.07911059061666664,0.1978032854203483,0.18422265484848488,0.19950928607424245,2.040041546692893,1.0,True,0.0,0.1978032854203483,True,False,Fora dos critérios
3505.4280009,38.937480927,0.5361548066,0.2083829939,2.3524522781,1.0,30000.0,Arenito,0.07447900772500002,0.19286283528756326,0.18033195266666668,0.19435747328333336,2.2392694290004207,1.0,True,0.0,0.19286283528756326,True,False,Fora dos critérios
3505.5800009,37.917621613,0.4964294732,0.198295176,2.3657941818,1.0,30000.0,Arenito,0.06598018010833334,0.18521162457290635,0.17224595042424232,0.18527056321212115,2.423276551552966,1.0,True,0.0,0.18521162457290635,True,False,Fora dos critérios
3505.7320009,34.914920807,0.4787447751,0.2135350555,2.3552179337,1.0,30000.0,Arenito,0.04095767339166668,0.20478915643915957,0.17865579775757565,0.19609542662878782,2.2317267515497843,1.0,True,0.0,0.20478915643915957,True,False,Fora dos critérios
3505.8840009,33.755260468,0.4755033553,0.2320358604,2.3189675808,1.0,30000.0,Arenito,0.03129383723333336,0.22477456795234593,0.20062570860606063,0.2163307845030303,2.040215466434745,1.0,True,0.0,0.22477456795234593,True,False,Fora dos critérios
3506.0360009,33.869373322,0.4771849811,0.2542129457,2.2882237434,1.0,30000.0,Arenito,0.032244777683333344,0.24601590578167823,0.21925833733333322,0.23673564151666662,1.8607731475882956,1.0,True,0.0,0.24601590578167823,True,False,Fora dos critérios
3506.1880009,34.404495239,0.4749621749,0.2566061318,2.281283617,1.0,30000.0,Arenito,0.03670412699166666,0.24718762775157246,0.2234644745454544,0.2400353031727272,1.856281165005762,1.0,True,0.0,0.24718762775157246,True,False,Fora dos critérios
3506.3400009,35.021175385,0.4709097147,0.2484516352,2.2868773937,1.0,30000.0,Arenito,0.04184312820833333,0.2380556415747563,0.22007430684848467,0.23426297102424232,1.9357652840872324,1.0,True,0.0,0.2380556415747563,True,False,Fora dos critérios
3506.4920009,35.632446289,0.466260165,0.23313196,2.3232274055,1.0,30000.0,Arenito,0.04693705240833334,0.2221894329754225,0.19804399666666664,0.21558797833333332,2.0843106271177834,1.0,True,0.0,0.2221894329754225,True,False,Fora dos critérios
3506.6440009,34.596485138,0.4638500214,0.2065379322,2.360563755,1.0,30000.0,Arenito,0.038304042816666654,0.1986266944017454,0.1754159060606061,0.19097691913030307,2.3376182786236575,1.0,True,0.0,0.1986266944017454,True,False,Fora dos critérios
3506.7960009,32.6001091,0.4689148664,0.1977609545,2.3626642227,1.0,30000.0,Arenito,0.02166757583333331,0.19347595402149886,0.17414289533333335,0.18595192491666668,2.386854811028759,1.0,True,0.0,0.19347595402149886,True,False,Fora dos critérios
3506.9480009,29.346050262,0.4849517941,0.207665354,2.3322396278,1.0,30000.0,Arenito,0.0,0.207665354,0.19258204375757576,0.2001236988787879,2.186687226725079,1.0,True,0.0,0.207665354,True,False,Fora dos critérios
3507.1000009,32.02614212,0.4923220575,0.2238744199,2.293192625,1.0,30000.0,Arenito,0.016884517666666692,0.2200944083020837,0.21624689393939384,0.22006065691969692,2.0477000646587413,1.0,True,0.0,0.2200944083020837,True,False,Fora dos critérios
3507.2520009,36.99111557,0.4822029173,0.2416430861,2.2905130386,1.0,30000.0,Arenito,0.05825929641666665,0.227565129919862,0.21787088569696972,0.22975698589848487,2.001148731331693,1.0,True,0.0,0.227565129919862,True,False,Fora dos critérios
3507.4040009,41.371307373,0.467748642,0.2488292456,2.2710454464,1.0,30000.0,Arenito,0.094760894775,0.22524996364075575,0.22966942642424235,0.23924933601212117,2.05271663970358,1.0,True,0.0,0.22524996364075575,True,False,Fora dos critérios
3507.5560009,39.667427063,0.4590699971,0.2466097325,2.2876098156,1.0,30000.0,Arenito,0.08056189219166665,0.22674238581691927,0.21963041478787862,0.23312007364393933,2.0583908039475602,1.0,True,0.0,0.22674238581691927,True,False,Fora dos critérios
3507.7080009,35.412975311,0.4611781836,0.2395338416,2.2839176655,1.0,30000.0,Arenito,0.04510812759166664,0.22872891851058513,0.22186808151515136,0.2307009615575757,2.0358442337075924,1.0,True,0.0,0.22872891851058513,True,False,Fora dos critérios
3507.8600009,30.169588089,0.4746461511,0.2417767048,2.3063724041,1.0,30000.0,Arenito,0.00141323407500001,0.2414350177222354,0.20825914903030285,0.22501792691515143,1.9011428819698597,1.0,True,0.0,0.2414350177222354,True,False,Fora dos critérios
3508.0120009,31.52640152,0.4972943068,0.247576803,2.3056635857,1.0,30000.0,Arenito,0.012720012666666669,0.24442762292986717,0.20868873593939385,0.22813276946969693,1.8346066867805728,1.0,True,0.0,0.24442762292986717,True,False,Fora dos critérios
3508.1640009,32.343021393,0.5240927339,0.2533729076,2.3113338947,1.0,30000.0,Arenito,0.019525178275000006,0.24842575640905487,0.20525218503030287,0.2293125463151514,1.7583256432325742,1.0,True,0.0,0.24842575640905487,True,False,Fora dos critérios
3508.3160009,35.396434784,0.5466418862,0.2568446696,2.3183207512,1.0,30000.0,Arenito,0.044970289866666666,0.2452942903573798,0.20101772654545455,0.22893119807272727,1.7436572001939137,1.0,True,0.0,0.2452942903573798,True,False,Fora dos critérios
3508.4680009,36.257637024,0.5599965453,0.246657297,2.3391444683,1.0,30000.0,Arenito,0.05214697519999998,0.23379486505044197,0.18839729193939403,0.217527294469697,1.8074752443382538,1.0,True,0.0,0.23379486505044197,True,False,Fora dos critérios
3508.6200009,37.012863159,0.5723416805,0.2240029871,2.3515977859,1.0,30000.0,Arenito,0.058440526324999985,0.21091213463550382,0.1808498267272726,0.20242640691363628,1.981849838592016,1.0,True,0.0,0.21091213463550382,True,False,Fora dos critérios
3508.7720009,39.179813385,0.5921896696,0.2098563313,2.3303956985,1.0,30000.0,Arenito,0.07649844487500003,0.1938026483083772,0.19369957666666673,0.20177795398333337,2.12036134888505,1.0,True,0.0,0.1938026483083772,True,False,Fora dos critérios
3508.9240009,41.665374756,0.6040380597,0.2166946679,2.3119716644,1.0,30000.0,Arenito,0.09721145629999998,0.19562946366099615,0.20486565793939382,0.21078016291969692,2.0798575154029173,1.0,True,0.0,0.19562946366099615,True,False,Fora dos critérios
3509.0760009,46.167549133,0.6188828349,0.2521505356,2.3064744473,1.0,30000.0,Arenito,0.13472957610833333,0.2181784008231228,0.20819730466666672,0.23017392013333338,1.8424004332894053,1.0,True,0.0,0.2181784008231228,True,False,Fora dos critérios
3509.2280009,46.996044159,0.6477511525,0.2834256887,2.3448374271,1.0,30000.0,Arenito,0.141633701325,0.2432830593588318,0.18494701387878792,0.23418635128939397,1.6150427935603011,1.0,True,0.0,0.2432830593588318,True,False,Fora dos critérios
3509.3800009,42.609596252,0.6867371202,0.3084491789,2.368316412,1.0,30000.0,Arenito,0.10507996876666668,0.276037348815084,0.17071732606060602,0.23958325248030302,1.3824100770555252,1.0,True,0.0,0.276037348815084,True,False,Fora dos critérios
3509.5320009,38.058883667,0.7394840717,0.3186528087,2.374119997,1.0,30000.0,Arenito,0.0671573638916667,0.29725292607103243,0.16720000181818165,0.24292640525909082,1.2371132252193535,1.0,True,0.0,0.29725292607103243,True,False,Fora dos critérios
3509.6840009,39.820026398,0.8057150245,0.3006407619,2.38413167,1.0,30000.0,Arenito,0.0818335533166667,0.276038260081893,0.1611323212121212,0.2308865415560606,1.276262438010265,1.0,True,0.0,0.276038260081893,True,False,Fora dos critérios
3509.8360009,39.427890778,0.8657898903,0.267401278,2.4241366386,1.0,30000.0,Arenito,0.07856575648333332,0.2463926943093199,0.13688688569696975,0.20214408184848487,1.3793228100360793,1.0,True,0.0,0.2463926943093199,True,False,Fora dos critérios
3509.9880009,40.233215332,0.9099569321,0.2183407396,2.4800403118,1.0,30000.0,Arenito,0.08527679443333333,0.19972134123270882,0.10300587163636368,0.16067330561818183,1.6598357227736875,1.0,True,0.0,0.19972134123270882,True,False,Fora dos critérios
3510.1400009,40.418144226,0.9481344223,0.1801853329,2.4977560043,1.0,30000.0,Arenito,0.08681786855000002,0.16454202635364978,0.09226908830303011,0.13622721060151505,1.9737320873522475,1.0,True,0.0,0.16454202635364978,True,False,Fora dos critérios
3510.2920009,38.16501236,0.9900254607,0.1661906242,2.4548032284,1.0,30000.0,Arenito,0.06804176966666665,0.15488272002742404,0.11830107369696972,0.14224584894848485,2.0519834379535746,1.0,True,0.0,0.15488272002742404,True,False,Fora dos critérios
3510.4440009,38.165058136,0.9916546941,0.1715221554,2.3960356712,1.0,30000.0,Arenito,0.06804215113333333,0.1598514189795581,0.15391777503030302,0.1627199652151515,1.9865672347501653,1.0,True,0.0,0.1598514189795581,True,False,Fora dos critérios
3510.5960009,37.736091614,0.9285976887,0.1877210438,2.3420624733,1.0,65000.0,Folhelho,0.0644674301166667,0.17561915052739577,0.18662880406060606,0.18717492393030302,1.8685913267043321,1.0,True,0.0,0.17561915052739577,True,False,Fora dos critérios
3510.7480009,42.843410492,0.8356705308,0.1983140409,2.3205311298,1.0,65000.0,Folhelho,0.10702842076666665,0.17708880228661686,0.19967810315151513,0.19899607202575756,1.9534007747269697,1.0,True,0.0,0.17708880228661686,True,False,Fora dos critérios
3510.9000009,49.97354126,0.7853199244,0.2080270052,2.3320498466,1.0,65000.0,Folhelho,0.16644617716666665,0.1734017054370297,0.19269706266666667,0.20036203393333335,2.057895547023514,1.0,True,0.0,0.1734017054370297,True,False,Fora dos critérios
3511.0520009,50.502490997,0.7826319337,0.2063239813,2.3486640453,1.0,65000.0,Folhelho,0.17085409164166668,0.17107268489109628,0.18262785133333326,0.1944759163166666,2.089491199570667,1.0,True,0.0,0.17107268489109628,True,False,Fora dos critérios
3511.2040009,51.709030151,0.7875237465,0.2104633749,2.3553881645,1.0,65000.0,Folhelho,0.18090858459166667,0.1723887436384557,0.1785526275757576,0.1945080012378788,2.0670894307587875,1.0,True,0.0,0.1723887436384557,True,False,Fora dos critérios
3511.3560009,48.851581573,0.7863484025,0.2305988818,2.3739688396,1.0,65000.0,Folhelho,0.1570965131083333,0.1943726015425393,0.16729161236363643,0.1989452470818182,1.8346678395485139,1.0,True,0.0,0.1943726015425393,True,False,Fora dos critérios
3511.5080009,52.495613098,0.7828125954,0.2460520118,2.3982667923,1.0,65000.0,Folhelho,0.18746344248333333,0.19992625463802224,0.15256558042424248,0.19930879611212124,1.7877272805187385,1.0,True,0.0,0.19992625463802224,True,False,Fora dos critérios
3511.6600009,52.436183929,0.7775641084,0.251046598,2.4252593517,1.0,65000.0,Folhelho,0.18696819940833334,0.20410886760435232,0.13620645351515157,0.19362652575757577,1.756992970176568,1.0,True,0.0,0.20410886760435232,True,False,Fora dos critérios
3511.8120009,46.716514587,0.7751350999,0.2394162267,2.4084513187,1.0,30000.0,Arenito,0.139304288225,0.20606451965004127,0.1463931401818181,0.19290468344090905,1.7430429048135192,1.0,True,0.0,0.20606451965004127,True,False,Fora dos critérios
3511.9640009,43.006168365,0.7847380638,0.2371992767,2.3653583527,1.0,30000.0,Arenito,0.108384736375,0.2114904956265298,0.17251008927272726,0.2048546829863636,1.6879002819077562,1.0,True,0.0,0.2114904956265298,True,False,Fora dos critérios
3512.1160009,41.313034058,0.7688339353,0.2433995008,2.3273415565,1.0,30000.0,Arenito,0.09427528381666667,0.220452943781245,0.1955505718181818,0.2194750363090909,1.6359417102368314,1.0,True,0.0,0.220452943781245,True,False,Fora dos critérios
3512.2680009,42.102863312,0.7176452875,0.2480176538,2.3216245174,1.0,30000.0,Arenito,0.10085719426666664,0.22300328910913053,0.1990154439999999,0.22351654889999995,1.6739165866198653,1.0,True,0.0,0.22300328910913053,True,False,Fora dos critérios
3512.4200009,39.165222168,0.674398005,0.2477291673,2.3436081409,1.0,30000.0,Arenito,0.0763768514,0.22880839350168214,0.1856920358181819,0.21671060155909094,1.6829449479519285,1.0,True,0.0,0.22880839350168214,True,False,Fora dos critérios
3512.5720009,37.769779205,0.6330128908,0.2378412932,2.3567728996,1.0,30000.0,Arenito,0.06474816004166666,0.22244150708336943,0.17771339418181806,0.20777734369090903,1.786808023953651,1.0,True,0.0,0.22244150708336943,True,False,Fora dos critérios
3512.7240009,38.298568726,0.6098495126,0.2321927398,2.3496880531,1.0,30000.0,Arenito,0.06915473938333333,0.21613551139242884,0.18200724054545453,0.20709999017272726,1.8735381095464048,1.0,True,0.0,0.21613551139242884,True,False,Fora dos critérios
3512.8760009,41.655956268,0.6092762351,0.2478814274,2.3258340359,1.0,30000.0,Arenito,0.09713296889999998,0.22380396842146819,0.19646422066666674,0.22217282403333338,1.8101939021772122,1.0,True,0.0,0.22380396842146819,True,False,Fora dos critérios
3513.0280009,43.528690338,0.6171498895,0.2637957931,2.3031656742,1.0,30000.0,Arenito,0.11273908614999997,0.23405569645569155,0.21020262169696954,0.2369992073984848,1.719829748212139,1.0,True,0.0,0.23405569645569155,True,False,Fora dos critérios
3513.1800009,44.046024323,0.6270728707,0.2736703753,2.2689809799,1.0,30000.0,Arenito,0.11705020269166665,0.24163720240043052,0.23092061824242432,0.25229549677121216,1.6526359469089067,1.0,True,0.0,0.24163720240043052,True,False,Fora dos critérios
3513.3320009,42.212627411,0.6406860352,0.2637365758,2.2648131847,1.0,30000.0,Arenito,0.10177189509166666,0.236895604675847,0.23344655472727274,0.24859156526363635,1.6677093670213847,1.0,True,0.0,0.236895604675847,True,False,Fora dos critérios
3513.4840009,41.36656189,0.6547247767,0.2595179379,2.284640789,1.0,65000.0,Folhelho,0.09472134908333334,0.23493604871078727,0.2214298248484848,0.24047388137424242,1.6634929001848064,1.0,True,0.0,0.23493604871078727,True,False,Fora dos critérios
3513.6360009,43.005889893,0.6523694396,0.251837641,2.2895894051,1.0,65000.0,Folhelho,0.10838241577500002,0.22454286908534282,0.2184306635757575,0.23513415228787876,1.7436283768453336,1.0,True,0.0,0.22454286908534282,True,False,Fora dos critérios
3513.7880009,49.937015533,0.6409086585,0.2392881811,2.2551081181,1.0,65000.0,Folhelho,0.16614179610833332,0.19953241290454984,0.2393284132727273,0.23930829718636365,1.9796502822502813,1.0,True,0.0,0.19953241290454984,True,False,Fora dos critérios
3513.9400009,47.93239212,0.6509408355,0.2423888445,2.2120456696,1.0,65000.0,Folhelho,0.14943660100000003,0.20616707945760246,0.2654268669090908,0.2539078557045454,1.9011217159781615,1.0,True,0.0,0.20616707945760246,True,False,Fora dos critérios
3514.0920009,45.447212219,0.6694800854,0.2562280893,2.203640461,1.0,65000.0,Folhelho,0.12872676849166667,0.22324467536761683,0.2705209327272727,0.26337451101363635,1.7312112247345275,1.0,True,0.0,0.22324467536761683,True,False,Fora dos critérios
3514.2440009,36.742729187,0.6912565231,0.2900924683,2.2051098347,1.0,30000.0,Arenito,0.05618940989166668,0.273792343692206,0.2696304032121212,0.2798614357560606,1.3891817821963557,1.0,True,0.0,0.273792343692206,True,False,Fora dos critérios
3514.3960009,35.207061768,0.7253754139,0.3057731688,2.2056460381,1.0,30000.0,Arenito,0.04339218140000002,0.29250500399217755,0.26930543145454555,0.2875393001272728,1.2693613896774714,1.0,True,0.0,0.29250500399217755,True,False,Fora dos critérios
3514.5480009,34.640499115,0.7377082705,0.3134645522,2.2129819393,1.0,30000.0,Arenito,0.03867082595833331,0.30134261905776694,0.26485943072727264,0.2891619914636363,1.2217915445916738,1.0,True,0.0,0.30134261905776694,True,False,Fora dos critérios
3514.7000009,33.839073181,0.7061893344,0.2899129689,2.2390294075,1.0,30000.0,Arenito,0.03199227650833336,0.2806379930355994,0.24907308636363637,0.2694930276318182,1.340889398363839,1.0,True,0.0,0.2806379930355994,True,False,Fora dos critérios
3514.8520009,35.43706131,0.6875140667,0.2542490065,2.2775990963,1.0,30000.0,Arenito,0.04530884424999997,0.24272927786377427,0.22569751739393942,0.23997326194696972,1.5712201569619377,1.0,True,0.0,0.24272927786377427,True,False,Fora dos critérios
3515.0040009,35.423290253,0.6887363791,0.2296515405,2.326813221,1.0,30000.0,Arenito,0.04519408544166665,0.21927264915683262,0.19587077515151505,0.21276115782575752,1.7377569130854498,1.0,True,0.0,0.21927264915683262,True,False,Fora dos critérios
3515.1560009,36.855422974,0.7088814974,0.2255824506,2.3530509472,1.0,30000.0,Arenito,0.05712852478333333,0.21269525798021285,0.17996912290909095,0.2027757867545455,1.76585635269078,1.0,True,0.0,0.21269525798021285,True,False,Fora dos critérios
3515.3080009,38.314468384,0.7566021681,0.2234143019,2.3594303131,1.0,30000.0,Arenito,0.06928723653333334,0.20793454231932515,0.1761028405454546,0.1997585712227273,1.7483950508031063,1.0,True,0.0,0.20793454231932515,True,False,Fora dos critérios
3515.4600009,38.670059204,0.8091322184,0.225961715,2.3646895885,1.0,30000.0,Arenito,0.07225049336666664,0.20963586960927189,0.1729154009090908,0.1994385579545454,1.6769675481233712,1.0,True,0.0,0.20963586960927189,True,False,Fora dos critérios
3515.6120009,42.6236763,0.8183668852,0.2437135428,2.3616924286,1.0,30000.0,Arenito,0.10519730249999999,0.2180755355147217,0.17473186145454536,0.20922270212727268,1.6029465038223016,1.0,True,0.0,0.2180755355147217,True,False,Fora dos critérios
3515.7640009,41.534091949,0.7910724282,0.2548703849,2.3553168774,1.0,30000.0,Arenito,0.09611743290833334,0.23037289777905318,0.17859583187878786,0.21673310838939394,1.5433360146346449,1.0,True,0.0,0.23037289777905318,True,False,Fora dos critérios
3515.9160009,41.282524109,0.7331849933,0.2460436523,2.3480358124,1.0,30000.0,Arenito,0.09402103424166668,0.222910373642157,0.18300859854545448,0.21452612542272725,1.6567727258953902,1.0,True,0.0,0.222910373642157,True,False,Fora dos critérios
3516.0680009,37.216815948,0.6631034017,0.2275332063,2.3427379131,1.0,30000.0,Arenito,0.060140132899999976,0.2138493290339549,0.1862194466060605,0.20687632645303025,1.8159399377105092,1.0,True,0.0,0.2138493290339549,True,False,Fora dos critérios
3516.2200009,34.277664185,0.6021744609,0.2263103575,2.3371527195,1.0,30000.0,Arenito,0.03564720154166666,0.21824302657523087,0.1896044124242423,0.20795738496212116,1.867232758481939,1.0,True,0.0,0.21824302657523087,True,False,Fora dos critérios
3516.3720009,34.157543182,0.5731817484,0.2408051491,2.3197331429,1.0,30000.0,Arenito,0.03464619318333331,0.23246216738474004,0.20016173157575748,0.22048344033787876,1.796807455271197,1.0,True,0.0,0.23246216738474004,True,False,Fora dos critérios
3516.5240009,33.417850494,0.5626599789,0.2538965046,2.2883908749,1.0,30000.0,Arenito,0.028482087449999995,0.2466650021527335,0.2191570455151514,0.2365267750575757,1.7091077867423181,1.0,True,0.0,0.2466650021527335,True,False,Fora dos critérios
3516.6760009,37.181621552,0.5648573041,0.2418223768,2.2762117386,1.0,30000.0,Arenito,0.05984684626666669,0.22735007019181044,0.2265383402424243,0.23418035852121216,1.8506979031546906,1.0,True,0.0,0.22735007019181044,True,False,Fora dos critérios
3516.8280009,35.871986389,0.5854790211,0.2199430168,2.2900133133,1.0,30000.0,Arenito,0.04893321990833333,0.20918049679162334,0.2181737495151516,0.2190583831575758,1.9757097401088668,1.0,True,0.0,0.20918049679162334,True,False,Fora dos critérios
3516.9800009,36.179836273,0.624127984,0.1861604899,2.327745676,1.0,30000.0,Arenito,0.05149863560833333,0.1765734786659711,0.19530565090909077,0.1907330704045454,2.2669278562230084,1.0,True,0.0,0.1765734786659711,True,False,Fora dos critérios
3517.1320009,30.100744247,0.6749600768,0.1614425331,2.3553817272,1.0,30000.0,Arenito,0.0008395353916666792,0.16130699637974225,0.17855652896969681,0.1699995310348484,2.38620500757308,1.0,True,0.0,0.16130699637974225,True,False,Fora dos critérios
3517.2840009,32.275417328,0.7303199768,0.1396194994,2.379806757,1.0,30000.0,Arenito,0.01896181106666669,0.13697206083115462,0.16375348060606063,0.1516864900030303,2.701540109300236,1.0,True,0.0,0.13697206083115462,True,False,Fora dos critérios
3517.4360009,34.282356262,0.7825957537,0.1337656379,2.3946523666,1.0,30000.0,Arenito,0.03568630218333334,0.12899203692415426,0.15475614145454547,0.14426088967727274,2.7712030967268912,1.0,True,0.0,0.12899203692415426,True,False,Fora dos critérios
3517.5880009,39.027992249,0.8135021925,0.1521677375,2.3965506554,1.0,30000.0,Arenito,0.07523326874166666,0.1407196612108511,0.15360566339393936,0.15288670044696967,2.4915284766408,1.0,True,0.0,0.1407196612108511,True,False,Fora dos critérios
3517.7400009,42.528793335,0.8313572407,0.1835283041,2.3822472095,1.0,30000.0,Arenito,0.10440661112500002,0.16436673582340056,0.16227441848484842,0.17290136129242423,2.110047479059988,1.0,True,0.0,0.16436673582340056,True,False,Fora dos critérios
3517.8920009,45.0286026,0.8489128351,0.214297384,2.3677661419,1.0,65000.0,Folhelho,0.125238355,0.1874591321470367,0.1710508230909092,0.1926741035454546,1.830888293833973,1.0,True,0.0,0.1874591321470367,True,False,Fora dos critérios
3518.0440009,47.941173553,0.8599539399,0.2261415571,2.3684463501,1.0,65000.0,Folhelho,0.1495097796083333,0.19233118273769367,0.17063857569696955,0.19839006639848478,1.7730161945395795,1.0,True,0.0,0.19233118273769367,True,False,Fora dos critérios
3518.1960009,48.89938736,0.8557134271,0.2200962007,2.3748123646,1.0,65000.0,Folhelho,0.15749489466666666,0.18543217275421997,0.16678038509090912,0.19343829289545456,1.8435322510217946,1.0,True,0.0,0.18543217275421997,True,False,Fora dos critérios
3518.3480009,48.907680511,0.8671224117,0.2026521564,2.3863413334,1.0,65000.0,Folhelho,0.15756400425833336,0.17072147116602995,0.1597931312727273,0.18122264383636366,1.9891688509455867,1.0,True,0.0,0.17072147116602995,True,False,Fora dos critérios
3518.5000009,48.965690613,0.8963998556,0.1878301948,2.3935523033,1.0,65000.0,Folhelho,0.158047421775,0.158144116780364,0.1554228464848485,0.17162652064242423,2.11201049012751,1.0,True,0.0,0.158144116780364,True,False,Fora dos critérios
3518.6520009,47.724365234,0.944734633,0.1782829463,2.3978817463,1.0,65000.0,Folhelho,0.14770304361666664,0.15195001250654325,0.15279894163636362,0.1655409439681818,2.1411364341971377,1.0,True,0.0,0.15195001250654325,True,False,Fora dos critérios
3518.8040009,51.853340149,1.0147365332,0.1832857132,2.4103009701,1.0,65000.0,Folhelho,0.18211116790833332,0.14990733790823618,0.14527213933333316,0.16427892626666657,2.0941146733124554,1.0,True,0.0,0.14990733790823618,True,False,Fora dos critérios
3518.9560009,52.447540283,1.0932353735,0.1931299269,2.4270403385,1.0,65000.0,Folhelho,0.18706283569166668,0.1570024951171617,0.1351270675757576,0.1641284972378788,1.9263562567918988,1.0,True,0.0,0.1570024951171617,True,False,Fora dos critérios
3519.1080009,54.671390533,1.1536177397,0.208172828,2.4485814571,1.0,65000.0,Folhelho,0.20559492110833333,0.16537355185044136,0.12207184418181816,0.1651223360909091,1.7803401370722862,1.0,True,0.0,0.16537355185044136,True,False,Fora dos critérios
3519.2600009,55.691352844,1.1837296486,0.2238178402,2.4524312019,1.0,65000.0,Folhelho,0.21409460703333333,0.1758996476553316,0.11973866551515142,0.1717782528575757,1.6523755789819736,1.0,True,0.0,0.1758996476553316,True,False,Fora dos critérios
3519.4120009,59.052417755,1.1718462706,0.232655555,2.450823307,1.0,65000.0,Folhelho,0.24210348129166667,0.1763288351926552,0.12071314727272732,0.17668435113636366,1.656690341304174,1.0,True,0.0,0.1763288351926552,True,False,Fora dos critérios
3519.5640009,56.56993103,1.1472035646,0.2348792702,2.4355864525,1.0,65000.0,Folhelho,0.22141609191666667,0.1828732201200772,0.12994760454545454,0.18241343737272725,1.6144687527945225,1.0,True,0.0,0.1828732201200772,True,False,Fora dos critérios
3519.7160009,56.258853912,1.1373232603,0.2312832773,2.4133145809,1.0,65000.0,Folhelho,0.2188237826,0.1806729957090893,0.1434457085454546,0.1873644929227273,1.6412124157838863,1.0,True,0.0,0.1806729957090893,True,False,Fora dos critérios
